9096
-0.617710 -0.535345 -0.576056  4.05 ---
-0.980204  0.167828  0.105039  4.05 LEO
 0.439686  0.475927  0.761689  4.05 PER
-0.497836 -0.365686  0.786405  4.05 BOO
-0.156229 -0.578862 -0.800319  4.06 ARA
 0.892261  0.186965  0.410993  4.06 AND
-0.362461  0.814852  0.452369  4.06 GEM
-0.128615  0.186218 -0.974054  4.07 CHA
 0.569829  0.276878  0.773714  4.07 PER
 0.266489  0.935079  0.233690  4.07 ORI
-0.483510  0.554258 -0.677508  4.07 ---
 0.692659 -0.657614 -0.296255  4.07 CAP
